Date,Close,High,Low,Open,Volume
2005-01-03,16.142333984375,16.338673346310497,16.121108242104636,16.317447604040133,5011647
2005-01-04,15.988462448120117,16.23786766657281,15.956623802173619,16.211335461617395,7426746
2005-01-05,15.961929321289062,16.094592840631275,15.95662412612617,15.972543449422615,2943321
2005-01-06,16.041519165039062,16.08927835699095,15.98845478057619,16.00437409591505,3211925
2005-01-07,15.956613540649414,16.10519503878449,15.956613540649412,16.10519503878449,1519670
2005-01-10,15.972537994384766,16.046828144396148,15.892940159151356,15.91947360151949,3742117
2005-01-11,15.903555870056152,15.98315371946548,15.871717228666709,15.919476436686594,7431178
2005-01-12,15.882325172424316,15.946003681345724,15.765582277681185,15.946003681345724,4748336
2005-01-13,15.728440284729004,15.898247598515086,15.707213280312114,15.898247598515086,8480851
2005-01-14,15.78150749206543,15.813346135458762,15.717828959342963,15.733749526975428,6409202
2005-01-18,16.030908584594727,16.04152146300761,15.717824933608238,15.717824933608238,7196426
2005-01-19,15.8717041015625,16.05212416615064,15.866397665719752,16.05212416615064,4413504
2005-01-20,15.754973411560059,15.839876450490205,15.707214206226203,15.707214206226203,4996998
2005-01-21,15.675374984741211,15.813342406915051,15.65945442086257,15.786810210343159,5053132
2005-01-24,15.680680274963379,15.808037311166025,15.680680274963379,15.776197429147608,6601238
2005-01-25,15.691291809082031,15.956617491510542,15.685986616124989,15.754970321726786,3229529
2005-01-26,15.76558780670166,15.781507128031112,15.685991200054392,15.733749164042752,2403035
2005-01-27,15.68598747253418,15.786809816995257,15.638228273959246,15.733745425173637,1782365
2005-01-28,15.664759635925293,15.733744587556322,15.59046949133001,15.654146758125968,3086609
2005-01-31,15.850496292114258,15.861109175807622,15.680687661148248,15.680687661148248,4741320
2005-02-01,16.02029800415039,16.083975283761625,15.866409999154248,15.919475644765935,4151671
2005-02-02,16.02029800415039,16.052136643956008,15.956620724539155,16.052136643956008,10027111
2005-02-03,15.946006774902344,15.999071171018668,15.903554012073709,15.999071171018668,6478630
2005-02-04,16.137041091918945,16.168879732045266,15.988459525393768,15.999072405435877,5067412
2005-02-07,16.1529541015625,16.227245478769763,16.07866397029042,16.227245478769763,3950525
2005-02-08,16.089277267456055,16.163567400673294,16.089277267456055,16.13172877215162,4563933
2005-02-09,16.046829223632812,16.15295926243668,16.036216344345984,16.131733503863025,2699214
2005-02-10,16.094581604003906,16.15825885273264,16.052128858916365,16.15825885273264,8895206
2005-02-11,16.221942901611328,16.248475097665963,16.052134354990688,16.052134354990688,2650959
2005-02-14,16.195409774780273,16.26439473180024,16.152958260266757,16.237862535229294,6321185
2005-02-15,16.232553482055664,16.26439211281396,16.1794878515232,16.221940605136233,6984202
2005-02-16,16.121116638183594,16.190100336489852,16.094584446527342,16.131729514846096,3653854
