Date,Close,High,Low,Open,Volume
2005-03-30,31.292964935302734,31.335562931263187,30.8584601764761,30.866978475660684,114711000
2005-03-31,31.156654357910156,31.310009767794774,31.04589695076698,31.292969916694343,86578900
2005-04-01,30.8414363861084,31.420778532865587,30.78179851070873,31.369658961085673,143814300
2005-04-04,31.062950134277344,31.18222589315499,30.69660130342705,30.88403649596088,100090300
2005-04-05,31.14813804626465,31.241852358272027,31.02885908094532,31.08850018861473,66266600
2005-04-06,31.097023010253903,31.446331905847742,31.028863591591712,31.23333859755833,82168900
2005-04-07,31.471895217895508,31.480416771634086,31.105546407628623,31.12258626508528,88618000
2005-04-08,31.216293334960938,31.582642021753824,31.18221363153383,31.52300416576609,92332900
2005-04-11,31.079998016357425,31.33558945851068,31.01184181512659,31.31003128930181,70976000
2005-04-12,31.23334503173828,31.30150446444156,30.59436497523789,31.045909841824898,144848500
2005-04-13,30.722158432006836,31.18222154494986,30.653999007855145,31.14814508289424,108995500
2005-04-14,30.287654876708984,30.756239614600545,30.245056855086247,30.722163147314788,158057900
2005-04-15,29.597553253173828,30.13429408093692,29.546433686235375,30.023539894267163,170013300
2005-04-18,29.606081008911133,29.81907439746445,29.512363397944284,29.572001286737517,110084000
2005-04-19,29.810548782348633,29.904263120315424,29.606073749465654,29.836106942701356,96922100
2005-04-20,29.563480377197266,30.066144859908302,29.46976277448524,29.99798542156468,140457400
2005-04-21,30.347280502319336,30.423958210284997,29.78497839391095,29.92129395806997,124505100
2005-04-22,29.8957462310791,30.219497027616907,29.665713026961757,30.210975473749293,114996800
2005-04-25,30.142824172973633,30.21098036484615,29.946870652561163,30.07466473108004,72170100
2005-04-26,29.86167335510254,30.415457482595205,29.85315504930446,30.06614844449067,104958800
2005-04-27,29.904253005981445,30.032050264561764,29.589023884841097,29.7082995928391,112539300
2005-04-28,29.606081008911133,29.946871730604915,29.580522842291515,29.75091495311722,98181900
2005-04-29,29.802017211914062,29.87017661663897,29.265273274772944,29.81905706309529,144435900
2005-05-02,29.92128562927246,30.040561308457963,29.72533226346506,29.904245782243315,67648800
2005-05-03,30.074657440185547,30.185414881401556,29.844624254592425,29.86166411093491,103428700
2005-05-04,30.441011428833008,30.526210725105894,30.023546252168792,30.066144275294818,90480600
2005-05-05,30.46657943725586,30.602895105318808,30.27062586754173,30.4580611298865,79341700
2005-05-06,30.551773071289062,30.68808871396545,30.432497290199887,30.645490685008067,77310200
2005-05-09,30.696592330932617,30.72215373609253,30.38136316746472,30.56027675348544,66298400
2005-05-10,30.475095748901367,30.636969561230583,30.347298410205813,30.551773502114436,77194700
2005-05-11,30.62845230102539,30.696608500640995,30.074668147799464,30.51769482037592,131952400
2005-05-12,30.54324722290039,30.841439883736264,30.38137343560377,30.696602705611223,116602200
2005-05-13,30.87550926208496,31.07146270214268,30.577316701112117,30.66251596854139,133273500
2005-05-16,31.079998016357425,31.13111760479668,30.7818085421822,30.875526162643418,79093200
2005-05-17,31.267417907714844,31.301497616610863,30.849949598788413,30.969225329904557,91665900
2005-05-18,31.693403244018555,31.829718824099547,31.275934951884388,31.35261266880618,128105900
2005-05-19,31.957515716552734,31.966037269207693,31.693406084610533,31.770083808404745,92619700
2005-05-20,32.08531951904297,32.11087768215559,31.82120658346982,31.906405877213132,66530100
2005-05-23,32.247188568115234,32.36646756184526,32.03419524005629,32.08531480879773,93068200
2005-05-24,32.34942626953125,32.374984427757255,32.11939309543688,32.17050941188888,100830000
2005-05-25,32.21311950683594,32.272757392393046,32.025684295073006,32.2386776720687,76470600
2005-05-26,32.536861419677734,32.605020848427394,32.35794779424054,32.35794779424054,84066800
2005-05-27,32.55387878417969,32.58795847500759,32.39200512777444,32.494240950239956,50076900
2005-05-31,32.443153381347656,32.57946901530201,32.30683449737222,32.53686773904915,75281500
2005-06-01,32.70724868774414,32.95432168109209,32.39201953244965,32.40053783393561,110875700
2005-06-02,32.93729019165039,32.93729019165039,32.63057925996076,32.656140670948545,75926500
2005-06-03,32.46018981933594,32.920256300245086,32.392033627731465,32.91173799505243,96998400
2005-06-06,32.468692779541016,32.536848932112065,32.340895524693906,32.477211079855195,52681400
2005-06-07,32.19607162475586,32.775413725837936,32.15347360997457,32.502782531213455,108953400
2005-06-08,32.12790298461914,32.33237794694026,32.0001089769353,32.27274009335061,79211900
2005-06-09,32.332393646240234,32.42611124739208,31.949004936992157,32.08532056138916,99383300
2005-06-10,31.991609573364254,32.28980229776276,31.846775614387298,32.28980229776276,85971700
2005-06-13,32.14495849609375,32.332393698701566,31.91492527017166,31.931965129501545,82331300
2005-06-14,32.01714324951172,32.23865477424726,31.94898385727389,32.11085753881068,62593600
2005-06-15,32.119407653808594,32.264241616096555,31.736018856544018,32.23016513968983,103952000
2005-06-16,32.289798736572266,32.37499479127769,32.085323655249624,32.15348309903089,90450100
2005-06-17,32.294044494628906,32.58398324206862,32.1917141287748,32.49870847936081,83915700
2005-06-20,32.294044494628906,32.4731267011532,32.04674638156678,32.16613235056719,67580000
2005-06-21,32.27700424194336,32.41344587897967,32.149092037048504,32.26847806282713,97845600
2005-06-22,32.242889404296875,32.490187582292606,32.08939218869978,32.404912797194015,75221100
2005-06-23,31.88471412658691,32.55839569284832,31.833550579240494,32.294038770473776,122163300
2005-06-24,31.52655601501465,31.90176945546491,31.518026588514033,31.876187682009206,142144100
2005-06-27,31.381601333618164,31.603320995417956,31.296326542479637,31.50951677335072,72780800
2005-06-28,31.6800479888916,31.7738488939205,31.466857903510157,31.509495269981937,73330300
2005-06-29,31.611831665039062,31.773854989925997,31.52655691573503,31.76532881620486,71513600
2005-06-30,31.36454963684082,31.731237139917468,31.33896784691343,31.67154412807012,87803700
2005-07-01,31.321908950805664,31.55215479507868,31.279271554390252,31.43276878390559,55254800
2005-07-05,31.64595413208008,31.714173305205023,31.211044297939296,31.211044297939296,79288700
2005-07-06,31.492450714111328,31.79091563707879,31.432757729517835,31.57772547695241,79101000
2005-07-07,31.603307723999023,31.628889499992876,31.168398013963113,31.193983042980364,119466300
2005-07-08,32.20879364013672,32.24290487174969,31.54364088881427,31.620389533430405,101320700
2005-07-11,32.50725173950195,32.54136296372264,32.23436845178722,32.29406146766073,96283700
2005-07-12,32.66072463989258,32.7971661820035,32.41342332824685,32.507227498389916,86059300
2005-07-13,32.73747253417969,32.77158373225831,32.54986419777016,32.677779564053544,72135400
2005-07-14,33.061546325683594,33.15535056174373,32.84835606301065,32.97626826879927,99135200
2005-07-15,33.16387939453125,33.25768363809715,32.9592185476834,33.112715809332045,67239200
2005-07-18,33.02743148803711,33.16387311109308,32.9933202690169,33.07859831656744,58644000
2005-07-19,33.411170959472656,33.42822656713995,33.12123213517764,33.18092513550092,77860900
2005-07-20,33.64993667602539,33.74374087416362,33.17239276262922,33.206500718568996,91433100
2005-07-21,33.65846252441406,33.8460676477104,33.436742942758954,33.73521110990643,127286000
2005-07-22,33.615840911865234,33.76081199005601,33.44529129473551,33.66700774881941,71666600
2005-07-25,33.48789978027344,33.79489403084027,33.42820681522129,33.64992307784033,51872700
2005-07-26,33.615840911865234,33.70964515310184,33.419706249745715,33.590259119900864,67324900
2005-07-27,33.87166213989258,33.905770101731854,33.45380789037265,33.64141631909888,78351100
2005-07-28,34.03367614746094,34.04220232231386,33.80343039014879,33.897234578648956,66163700
2005-07-29,33.75226593017578,34.042201409733195,33.701099123359086,33.99956403056437,74725700
2005-08-01,33.81196594238281,33.96546314172717,33.701106131073175,33.803436512961355,59748300
2005-08-02,34.17865753173828,34.229821102452675,33.811970094170384,33.854607487440575,79284100
2005-08-03,34.161598205566406,34.22129120025241,34.00810100408118,34.033682786653976,61916400
2005-08-04,33.829036712646484,34.059282637015315,33.74376189015105,34.00811904472844,72035500
2005-08-05,33.6669921875,33.93134917670253,33.62435480292512,33.777851989813826,66029500
2005-08-08,33.419700622558594,33.777861914879985,33.377063225455416,33.70111329888432,63415400
2005-08-09,33.641422271728516,33.76080829185179,33.52203625160524,33.573199829929464,62143600
2005-08-10,33.35149002075195,33.84608980987802,33.2321039769293,33.72670376605538,102317500
2005-08-11,33.624359130859375,33.7181633408124,33.34294650100029,33.368531537457514,92446700
2005-08-12,33.43674850463867,33.530552708402055,33.23208774463141,33.35999990637992,86367300
2005-08-15,33.641422271728516,33.794919512751314,33.325901610970575,33.3770651892948,63061100
2005-08-16,33.09564971923828,33.539085751060576,33.035956720053015,33.51350071353512,94596000
2005-08-17,33.29178237915039,33.402638940861095,33.078592179365394,33.189448741076106,74470500
2005-08-18,33.121219635009766,33.34293594495837,33.06152665721501,33.14680141034371,72559400
2005-08-19,33.104164123535156,33.25766128200164,33.078582348131846,33.16385710149175,52024300
2005-08-22,33.121219635009766,33.41115834987998,32.91655567326825,33.15533083747057,88056300
2005-08-23,33.02743148803711,33.1894548988458,32.925101084001355,33.12123571383026,57482900
2005-08-24,32.8312873840332,33.41116492794116,32.79717617485651,32.95920279193382,95025700
2005-08-25,32.908042907714844,32.99331769558919,32.8227681198405,32.89098729953504,52328800
2005-08-26,32.79716110229492,32.91654702652331,32.63513781270246,32.85685406440911,63840700
2005-08-29,33.05300521850586,33.129753816080004,32.62662484376597,32.62662484376597,74940400
2005-08-30,32.93360900878906,32.967720208903145,32.67778151397963,32.882445461641026,87373600
2005-08-31,33.2406120300293,33.26619381031899,32.81423167574002,32.95067325899163,93426300
2005-09-01,33.189456939697266,33.38559483461177,33.07007091881024,33.25767938193276,74884400
2005-09-02,33.061546325683594,33.28326276753235,33.03596453513092,33.25768097697968,53244900
2005-09-06,33.547611236572266,33.60730423452684,33.17239764185428,33.21503503281835,78106600
2005-09-07,33.6072998046875,33.66699279477384,33.43674701028768,33.513495605116404,57440100
2005-09-08,33.5987548828125,33.7437225627038,33.48789514035187,33.504950735578284,73529700
2005-09-09,33.78638458251953,33.846077582866556,33.52203079613258,33.60730558147846,75342100
2005-09-12,33.88018035888672,33.99104015464156,33.75226821272997,33.79490559478222,51689900
2005-09-13,33.79491424560547,34.03368624863792,33.71816563705581,33.83755163857204,66145800
2005-09-14,33.411170959472656,33.83755139208152,33.385589174483975,33.81196960709284,98644000
2005-09-15,33.394107818603516,33.54760499995805,33.300303624106434,33.47938258467879,80421500
2005-09-16,33.5987548828125,33.649918415469585,33.351453631562684,33.47083954512544,71034100
2005-09-19,33.33441925048828,33.58172065912166,33.18092204878648,33.53055384087965,73387500
2005-09-20,33.19797897338867,33.718163593924444,33.09564858586464,33.394113571569896,115202800
2005-09-21,32.8312873840332,33.146807936357725,32.80570560366266,33.10417055139884,116404300
2005-09-22,32.9506721496582,33.02742074096737,32.60956982952486,32.78011936307961,118686100
2005-09-23,33.044471740722656,33.15533152450582,32.75453301984441,32.83128160045993,70154000
2005-09-26,33.05300521850586,33.283251011228295,32.873926241840884,33.232087448194925,69327600
2005-09-27,32.97625732421875,33.172395163443355,32.83981573151305,33.07859095851615,64089500
2005-09-28,32.98478317260742,33.21502894524377,32.88245280244365,33.053002335042,72044500
2005-09-29,33.428226470947266,33.43675264824411,32.788655823874386,32.94215303941384,117634600
2005-09-30,33.64993667602539,33.666992280507245,33.368527334634635,33.40263529057441,79248500
2005-10-03,33.7352294921875,33.89725292628059,33.69258883577189,33.71817388022633,81685600
2005-10-04,33.51350021362305,34.008103060093916,33.5049740365914,33.786383420977856,85348600
2005-10-05,33.05300521850586,33.5476080146557,33.027423436989174,33.522026233139016,106152200
2005-10-06,32.61811447143555,33.138299301137316,32.33670172630809,33.02743943914538,162213700
2005-10-07,32.694854736328125,32.890989363164614,32.55841311535384,32.7460215640778,91119900
2005-10-10,32.515750885009766,32.797160090146086,32.45605792473775,32.635136805553806,64012000
2005-10-11,32.353736877441406,32.609567666854474,32.23435091066124,32.609567666854474,114736900
2005-10-12,31.97001266479492,32.456086194979,31.91884583155574,32.166147312674006,146109500
2005-10-13,32.21731185913086,32.32817170796134,31.83357198391624,31.952958012029704,138569600
2005-10-14,32.45606231689453,32.46458848964905,32.097901253771475,32.30256518313076,131463200
2005-10-17,32.55842208862305,32.56694826908543,32.251427543565406,32.46461783840813,64080400
2005-10-18,32.328155517578125,32.558401279211836,32.328155517578125,32.524290073112695,88070400
2005-10-19,32.97625732421875,32.97625732421875,32.07233299242754,32.16613719735474,132879900
2005-10-20,32.669281005859375,33.1297695570727,32.490198691082675,33.01038351590533,132576900
2005-10-21,32.873931884765625,33.044484714542385,32.68632669973338,32.97626228142182,110032000
2005-10-24,33.394107818603516,33.411163422423336,32.80570412542703,33.02742046903701,110820900
2005-10-25,33.266197204589844,33.41969440803778,33.06153643534212,33.334419629688604,86665800
2005-10-26,33.09564971923828,33.487918929034144,33.053009074370685,33.240617502109785,89878100
2005-10-27,32.43049621582031,33.087122503835836,32.43049621582031,33.07006689535203,132231100
2005-10-28,32.677791595458984,32.73748458756307,32.3366859951293,32.54135000593193,95243900
2005-10-31,33.14681625366211,33.30031348044928,32.76307318669418,32.78865822650855,115279100
2005-11-01,33.121219635009766,33.26618736593321,33.0103598535238,33.070052831318556,73502300
2005-11-02,33.5561408996582,33.649945121339,33.010374431360574,33.027430040122965,101409900
2005-11-03,34.059288024902344,34.1872035319066,33.837571499524984,33.88873835293198,137054000
2005-11-04,34.17865753173828,34.30656971154885,33.973993489806944,34.110435100086306,100944500
2005-11-07,34.22128677368164,34.357728351461354,34.06778959205149,34.28950593605959,65324500
2005-11-08,34.22981643676758,34.40889541590782,34.10190427439204,34.17865287302702,78859700
2005-11-09,34.24687957763672,34.39185063052236,34.136019743432975,34.21276835895482,72458800
2005-11-10,34.62208557128906,34.6988341698466,34.0422079939708,34.26392761336997,120763100
2005-11-11,34.71588897705078,34.89496795189202,34.690307195794624,34.767055792587165,80057200
2005-11-14,34.71588897705078,34.843804389379706,34.62208477507945,34.767055792587165,53652400
2005-11-15,34.55388259887695,34.877932750573976,34.4344965569427,34.73296166177833,79543500
2005-11-16,34.767059326171875,34.775585503115806,34.50270229856848,34.64767333081047,65895700
2005-11-17,35.22755432128906,35.23608049904805,34.83528183085685,34.88644865648489,94425500
2005-11-18,35.346946716308594,35.51749957953466,35.19344946470766,35.406639730483924,108820200
2005-11-21,35.43221664428711,35.45780168471577,35.167862833048126,35.3043044542432,69731400
2005-11-22,35.56013107299805,35.705098868184216,35.27019222960095,35.36399645143894,88814000
2005-11-23,35.6453971862793,35.8330055842832,35.568648591916244,35.58570419655514,64101200
2005-11-25,35.7221565246582,35.76479392256735,35.58571489953397,35.67951912674906,22930200
2005-11-28,35.423675537109375,35.81594462609815,35.38956433293031,35.81594462609815,74716200
2005-11-29,35.25313186645508,35.68803844638539,35.25313186645508,35.61981927344651,77443000
2005-11-30,35.1678466796875,35.381036818195966,35.12520604956712,35.2019546295511,88044400
2005-12-01,35.82448196411133,35.85859317891999,35.38957536088663,35.398101538076546,91914100
2005-12-02,35.9097785949707,35.92683421120631,35.705114453169536,35.76480748348109,72929200
2005-12-05,35.6453971862793,35.86711679356099,35.50042942638462,35.86711679356099,61519900
2005-12-06,35.7647705078125,36.08029420242558,35.7306625636302,35.8415190750126,81509400
2005-12-07,35.696563720703125,35.841531479462745,35.50042914842743,35.81594969921668,83885500
2005-12-08,35.440738677978516,35.815952244691346,35.1934372746108,35.78184103325631,112043200
2005-12-09,35.57719421386719,35.61983161835905,35.28725530908688,35.44075256767795,56526900
2005-12-12,35.70509719848633,35.76479019995091,35.54307380208597,35.70509719848633,44863600
2005-12-13,35.85007858276367,35.99504641299424,35.611303254993395,35.66247009373536,76611600
2005-12-14,35.73067092895508,35.90122044886436,35.568644330808254,35.7733083089324,73581600
2005-12-15,35.79037857055664,35.87565336543815,35.483384104143376,35.81596035841611,72607200
2005-12-16,35.54331588745117,35.851047471456404,35.5176691431314,35.78266376196754,63743000
2005-12-19,34.979164123535156,35.65447137960795,34.9620706266867,35.62027786416482,75341700
2005-12-20,35.004783630371094,35.175747813574255,34.83381944716793,35.004783630371094,70257700
2005-12-21,35.1586799621582,35.39802805881374,35.00481239691585,35.06464942107974,68935000
2005-12-22,35.38946533203125,35.4407523233743,35.13301733182888,35.14156733763391,59149500
2005-12-23,35.38946533203125,35.55187957273721,35.303981578339865,35.483492569784104,38000400
2005-12-27,35.08173370361328,35.6288167361974,35.0218967007289,35.492045978051365,55656300
2005-12-28,35.03900146484375,35.24415601853575,34.936420927124914,35.098838481409985,50302400
2005-12-29,34.808189392089844,35.15011462956096,34.7483523940106,35.07318088047739,47301700
2005-12-30,34.54319763183594,34.688518397511366,34.50045738106274,34.654324892543954,60026500
2006-01-03,35.312538146972656,35.46640567134161,34.329495992490145,34.74835831124394,109350400
2006-01-04,35.68009567260742,35.68009567260742,35.32107050834197,35.398004239193774,92769400
2006-01-05,35.83394241333008,35.90232936781946,35.654431549099655,35.68862502634434,77656900
2006-01-06,36.48362350463867,36.500720251727536,35.953637388368215,36.12459833751469,110053900
2006-01-09,36.628944396972656,36.68878138695691,36.346856195742795,36.48362692440272,80768800
2006-01-10,36.654598236083984,36.68878847920468,36.37250671945209,36.46653722499606,84369400
2006-01-11,36.93669509887695,37.02217887877828,36.646056768958,36.757184052393335,100761400
2006-01-12,36.75716781616211,37.00506577706628,36.6289438333851,36.89393854271763,82429200
2006-01-13,36.74007034301758,36.79990733090085,36.526365883185555,36.70587684683535,64572100
2006-01-17,36.50071716308594,36.57765088804025,36.32975296753514,36.45797692941594,77962100
2006-01-18,36.08186340332031,36.29556788203347,35.919449173412076,35.92799591777711,121021900
2006-01-19,36.34684753417969,36.603292181696595,36.15023986238771,36.261363811093645,111094000
2006-01-20,35.26123809814453,36.321213720605535,35.175757613164286,36.29556696641428,188569400
2006-01-23,35.26979064941406,35.43220816283841,35.115926403290395,35.35527440934056,111381900
2006-01-24,35.42365646362305,35.64591096793908,35.31253247233689,35.35527271982171,77956900
2006-01-25,35.26979064941406,35.62026591293267,35.115926403290395,35.59462241539073,99826400
2006-01-26,35.51769256591797,35.63736658209735,35.24415102583013,35.47495231169282,112600600
2006-01-27,35.99639892578125,36.23574700491247,35.68011706966171,35.73140408040525,110830400
2006-01-30,36.06475830078125,36.17588551701802,35.96218108780082,36.05621155839572,53942600
2006-01-31,35.902347564697266,36.133148761774855,35.73993335677057,36.04766502533624,100988100
2006-02-01,36.03057861328125,36.04767210305405,35.645909875958154,35.68010337724726,89168700
2006-02-02,35.415103912353516,35.97073682117862,35.39800716398814,35.910896571464136,94047400
2006-02-03,34.979164123535156,35.24415897690974,34.85949008035732,35.15012843987769,121094200
2006-02-06,34.885135650634766,35.05609670023933,34.69707458302214,34.80820187396351,58162800
2006-02-07,34.73125457763672,34.98769931309165,34.568837078513596,34.82528507484027,87327000
2006-02-08,35.133018493652344,35.175762002347426,34.78254324410716,34.97915099279135,89907800
2006-02-09,34.799644470214844,35.36382429229442,34.73126071707881,35.22705352515005,78213400
2006-02-10,35.01335144042969,35.09883521390399,34.41497806959973,34.774003396446716,102575900
2006-02-13,34.61158752441406,34.82529205695068,34.44916999272791,34.79109854913545,70643100
2006-02-14,34.96205520629883,35.06463244651231,34.543192979046935,34.679963719622144,94340300
2006-02-15,35.18431854248047,35.26979906192366,34.81674643930371,34.868036707493296,92254300
2006-02-16,35.509132385253906,35.5176791285165,35.17575396320341,35.31252468150287,103859600
2006-02-17,35.2270393371582,35.44074377855451,35.21849259428559,35.44074377855451,81770200
2006-02-21,34.833824157714844,35.27832978980493,34.7141501915504,35.227039549646875,85101400
2006-02-22,35.26979064941406,35.50914191633625,34.77399788532842,34.85947838438291,91983900
2006-02-23,35.17575454711914,35.5091329747037,35.115917560674276,35.20994478160821,66517100
2006-02-24,35.26979064941406,35.29543740782802,35.05608614090583,35.20995364790152,57085400
2006-02-27,35.66300964355469,35.79123039292819,35.329631129962735,35.35527462766302,64945000
2006-02-28,35.133018493652344,35.66300800144995,35.02189450148643,35.5689774997158,117564600
2006-03-01,35.61170959472656,35.70574007493372,35.17575394934106,35.244137678028274,80962300
2006-03-02,35.63735580444336,35.765579789212964,35.39800784446958,35.517681824456474,69856500
2006-03-03,35.43220138549805,35.910897306035196,35.380911139352754,35.43220138549805,112066100
2006-03-06,35.12446594238281,35.58606836866319,35.013338707714276,35.509134630949795,99581000
2006-03-07,34.919307708740234,35.10736867836053,34.74834674821774,35.06462843822991,96441100
2006-03-08,34.936405181884766,35.12446615540726,34.62012348530987,34.84237469512352,103961900
2006-03-09,34.637245178222656,35.175781733314636,34.59450490642539,35.04755765704912,108556700
2006-03-10,34.671417236328125,34.86802497358258,34.355132246905505,34.60303023508917,124474900
2006-03-13,34.77400207519531,34.9962533560389,34.722711813059526,34.8252923373311,69169100
2006-03-14,35.363807678222656,35.40654791146217,34.73979114248764,34.73979114248764,118201000
2006-03-15,35.66300964355469,35.66300964355469,35.32108112348128,35.5005921291274,84375800
2006-03-16,35.363807678222656,35.83395676559882,35.32961744815351,35.77411978688935,101371200
2006-03-17,35.457054138183594,35.57681205969648,35.268861254001266,35.36295769609243,78219600
2006-03-20,35.542606353759766,35.65381157336099,35.414295650982694,35.55971510009532,60240100
2006-03-21,35.16621398925781,35.93608778228535,35.140552508437864,35.16621398925781,136566000
2006-03-22,35.25175857543945,35.311637546493046,34.95236372017148,34.96947246378096,112282800
2006-03-23,35.14911651611328,35.26032174058233,34.91815332521289,35.14911651611328,75158200
2006-03-24,35.32874298095703,35.49982713786768,35.08922711917744,35.26886401551213,81795500
2006-03-27,35.33728790283203,35.50836874293802,35.27740895616336,35.31162316628985,54400400
2006-03-28,35.1918830871582,35.64525341662022,35.06357239212757,35.405737508702096,100522800
2006-03-29,35.859092712402344,36.013068092018194,35.21752971838902,35.24319445709708,130669100
2006-03-30,35.970298767089844,36.18415310371125,35.74789169279319,35.936081290072444,115915600
2006-03-31,35.86765670776367,36.09006382613892,35.79066900079553,36.03874086359941,71074600
2006-04-03,35.910423278808594,36.24403555402222,35.84199158132918,36.055845938584945,80730700
2006-04-04,36.107181549072266,36.19272527984708,35.86766562922213,35.97031484299223,89952600
2006-04-05,36.449344635009766,36.500667602836984,36.107176288085405,36.184164002985426,91628200
2006-04-06,36.551979064941406,36.73161590607252,36.30390727681298,36.43222117085399,91712800
2006-04-07,36.20125961303711,36.82571384594032,36.18415087558192,36.68029447230826,116604300
2006-04-10,36.14994812011719,36.35524979001562,36.00452868727361,36.26970933106756,58981900
2006-04-11,35.859092712402344,36.295357375699965,35.67945585723657,36.26113989952797,91481900
2006-04-12,35.86765670776367,35.99597064043019,35.75645151699661,35.876209447133974,58751200
2006-04-13,36.01308059692383,36.20982952165132,35.747903222408034,35.84199968297529,63476900
2006-04-17,35.63669204711914,36.10717100797047,35.40572893619385,35.961751602846434,104072100
